subject,block,rt,response,soa,hist,rsi
3,2,0.4288772,1,44,R,2.3
3,2,0.465023,1,72,R,2.3
3,2,0.4546532,1,100,R,2.1
3,2,0.4897926,1,100,R,2.3
3,2,0.5294118,1,44,R,1.6
3,2,0.6559373,1,44,R,1.3
3,3,0.7313912,1,72,R,1.3
3,3,0.5438817,1,44,R,1.1
3,3,0.5442123,1,44,R,0.9
3,3,0.704192,1,44,R,2.1
3,3,0.8633854,1,72,R,2.1
3,3,0.6030375,1,44,R,1.9
3,3,0.5875279,1,100,R,0.9
3,3,0.5896044,1,16,R,1.4
3,3,1.0449253,1,44,R,1.1
3,3,0.943811,1,44,R,1.4
3,3,0.6215984,1,16,R,1.9
3,3,0.7242871,1,16,R,0.9
3,3,0.6211747,1,44,R,2.1
3,3,1.1121713,0,16,R,1.6
3,3,1.0592435,1,100,R,1.3
3,3,1.0386198,1,16,R,1.4
3,3,1.1070163,1,44,R,1.8
3,3,1.8068212,1,16,R,1.9
3,3,0.7167101,1,72,R,1.8
3,3,0.614381,1,100,R,1.9
3,3,0.5459082,1,44,R,0.9
3,3,0.8456377,1,44,R,1.8
3,3,0.4224493,1,100,R,0.9
3,3,0.5330656,1,72,R,1.6
3,3,0.6792623,1,44,R,2.1
3,3,0.8064983,1,16,R,1.4
3,3,0.4873357,1,44,R,0.9
3,3,0.474772,1,44,R,2.3
3,3,0.9187378,1,72,R,2.3
3,3,0.5169165,1,72,R,1.8
3,3,0.4820586,1,72,R,1.8
3,3,0.9056599,1,100,R,1.4
3,3,0.4179315,1,72,R,1.1
3,3,0.7884711,1,44,R,1.4
3,3,0.5062731,1,72,R,2.3
3,3,0.5947647,1,100,R,1.3
3,3,0.4514011,1,72,R,1.6
3,3,0.6377675,1,16,R,2.3
3,3,0.473227,1,100,R,1.8
3,3,0.3892908,1,72,R,0.9
3,3,0.5720194,1,100,R,2.3
3,3,0.4566387,1,100,R,0.9
3,3,0.494968,1,44,R,1.8
3,3,0.4944766,1,44,R,1.9
3,3,0.4243707,1,16,R,1.6
3,3,0.4795868,1,44,R,1.9
3,3,1.842408,0,16,R,1.1
3,3,0.4719798,1,100,R,1.3
3,3,0.5052494,1,100,R,1.1
3,3,0.5007699,1,72,R,1.3
3,3,0.6711517,1,44,R,0.9
3,3,0.5646438,1,16,R,1.8
3,3,0.445701,1,44,R,1.4
3,3,0.4892179,1,100,R,2.1
3,3,0.5352526,1,72,R,1.9
3,3,0.5342129,1,72,R,2.1
3,3,0.5003709,1,72,R,1.1
3,3,0.4740173,1,16,R,1.9
3,3,0.5595533,1,100,R,1.4
3,3,0.4549618,1,100,R,2.3
3,3,0.9750039,1,16,R,2.3
3,3,0.4515921,1,72,R,2.3
3,3,0.7679532,1,72,R,1.6
3,3,0.47289,1,44,R,0.9
2,4,0.4668563,1,72,R,2.1
2,4,1.2399264,1,16,R,1.4
2,4,0.7062319,1,44,R,0.9
2,4,0.5107714,1,44,R,1.1
2,4,0.3441915,1,100,R,1.1
2,4,0.4177052,1,72,R,1.8
2,4,0.4148386,1,72,R,2.3
2,4,0.3242078,1,44,R,1.3
2,4,0.4456451,1,100,R,1.3
2,4,0.4011801,1,72,R,2.3
2,4,0.3559156,1,16,R,2.3
2,4,0.4628377,1,44,R,1.3
2,4,0.5336358,1,72,R,1.1
2,4,0.588358,1,44,R,1.8
2,4,0.4243925,1,16,R,2.1
2,4,0.5232605,1,72,R,1.9
2,4,0.5894077,1,44,R,0.9
2,4,0.5918823,1,16,R,1.3
2,4,0.6582265,1,16,R,1.4
2,4,0.6962526,1,44,R,1.1
2,4,0.7409691,1,16,R,1.8
2,4,0.6774671,1,100,R,2.1
2,4,0.5729907,1,100,R,1.1
2,4,1.0890029,1,100,R,2.1
2,4,0.975642,1,16,R,1.1
2,4,0.8835974,1,72,R,2.1
2,4,0.8252666,1,72,R,1.1
2,4,0.588969,1,100,R,1.6
2,4,0.6792071,1,100,R,1.8
2,4,0.6055859,1,44,R,1.1
2,4,0.7806566,1,16,R,1.1
2,4,0.4834668,1,72,R,2.1
2,4,0.5147229,1,16,R,1.4
2,4,0.3552336,1,100,R,1.4
2,4,0.4396822,1,72,R,1.1
2,4,0.4931694,1,100,R,1.8
2,4,0.3459063,1,44,R,0.9
2,4,0.2552495,1,100,R,2.3
2,4,0.2125418,1,72,R,1.6
2,4,0.2409827,1,44,R,2.1
2,4,0.183646,1,100,R,1.3
2,4,0.8049984,0,16,R,0.9
2,4,0.416087,1,72,R,1.8
2,4,0.3604235,1,100,R,2.1
2,4,0.2145432,1,100,R,2.1
2,4,0.3884315,1,44,R,1.3
2,4,0.4044138,1,100,R,1.4
2,4,0.2443488,1,72,R,2.1
2,4,0.4383039,1,100,R,1.4
2,4,0.4348304,1,72,R,2.3
2,4,0.2998163,1,72,R,1.8
2,4,0.9752242,1,16,R,2.3
2,4,0.489188,1,100,R,2.3
2,4,0.4344776,1,72,R,1.8
2,4,0.5079458,1,16,R,1.6
2,4,0.5004348,1,72,R,0.9
2,4,0.5384884,1,100,R,0.9
2,4,0.510843,1,100,R,1.3
2,4,0.3395091,1,16,R,1.1
2,4,0.3623548,1,44,R,1.4
2,4,0.6252027,0,16,R,1.3
2,4,0.5229231,1,16,R,1.1
2,4,0.3124672,1,44,R,2.3
2,4,0.3912345,1,72,R,1.4
2,4,0.4222238,1,100,R,2.1
2,4,0.3503495,1,72,R,2.3
2,4,0.2887265,1,72,R,0.9
2,4,0.5907182,1,16,R,0.9
2,4,0.8240066,1,16,R,1.9
2,4,1.0575906,1,16,R,1.4
2,4,1.9015214,1,72,R,0.9
2,4,0.6215394,1,16,R,2.3
2,4,0.4465499,1,16,R,1.3
4,1,0.7377069,1,100,R,1.1
4,1,0.7877807,0,16,R,1.1
4,1,0.7484532,1,72,R,1.9
4,1,0.5825549,1,72,R,0.9
4,1,0.5667072,1,72,R,1.8
4,1,0.7993662,1,72,R,1.8
4,1,0.635805,1,100,R,1.6
4,1,0.6933547,1,100,R,0.9
4,1,1.0414185,0,16,R,2.1
4,1,0.5214401,1,44,R,1.1
4,1,0.5711673,1,72,R,0.9
4,1,0.6765156,1,100,R,0.9
4,1,0.5827716,1,72,R,1.1
4,1,0.6424321,1,16,R,1.9
4,1,0.6556439,1,16,R,1.6
4,1,0.6658376,1,72,R,2.3
4,1,0.754862,1,44,R,2.1
4,1,0.5572184,1,100,R,1.3
4,1,1.0762797,1,100,R,1.4
4,1,0.6734227,1,16,R,1.9
4,1,0.5946281,1,100,R,1.1
4,1,0.6457782,1,44,R,1.8
4,1,0.7022571,0,72,R,1.4
4,1,0.7823146,1,72,R,1.3
4,1,0.6579825,1,16,R,2.3
4,1,0.6722723,1,100,R,1.8
4,1,0.7665304,1,72,R,1.1
4,1,0.5722341,1,16,R,2.3
4,1,0.6931002,0,44,R,0.9
4,1,0.6901646,1,44,R,1.8
4,1,0.6207803,0,72,R,1.6
4,1,1.1562814,0,100,R,0.9
4,1,0.8323564,1,72,R,2.1
4,1,0.756008,1,16,R,1.9
4,1,0.7299167,1,100,R,1.1
4,1,0.5275056,1,44,R,1.1
4,1,0.7241945,0,16,R,2.3
4,1,0.6003144,0,72,R,1.9
4,1,0.8549037,1,100,R,1.4
4,1,0.5946708,1,100,R,0.9
4,1,0.5685808,1,44,R,2.3
4,1,0.5501395,1,72,R,1.3
4,1,0.5298202,1,44,R,1.9
4,1,0.7075388,1,16,R,1.8
4,1,0.5214889,1,44,R,1.9
4,1,0.7401837,1,16,R,1.3
4,1,0.73484,0,72,R,1.9
4,1,1.2907352,1,44,R,0.9
4,1,0.9850416,1,100,R,1.9
4,1,0.7926122,0,16,R,1.1
4,1,0.6163637,1,72,R,1.6
4,1,0.6754079,1,16,R,0.9
4,1,0.8449874,1,44,R,1.9
4,1,0.5334042,1,72,R,1.1
4,1,0.5213361,1,100,R,0.9
4,1,0.9729436,1,44,R,1.8
4,1,0.7079388,0,16,R,1.9
4,1,0.5965766,1,44,R,1.6
4,1,0.6285532,0,44,R,1.1
4,1,1.1499737,1,72,R,1.1
4,1,0.5002229,1,72,R,1.8
4,1,0.4492302,1,72,R,2.3
4,1,0.7512994,1,72,R,1.9
4,1,0.4672328,1,72,R,1.8
4,1,0.8571892,1,16,R,2.1
4,1,0.6260622,0,16,R,1.3
4,1,0.5840289,1,72,R,1.3
4,1,0.6381779,1,100,R,1.1
4,1,0.8155344,0,44,R,1.6
4,1,0.7178415,1,72,R,1.1
4,1,0.6838007,1,100,R,1.6
4,1,0.9596411,0,16,R,1.9
4,1,0.9287267,0,100,R,1.8
4,1,0.7096233,1,100,R,2.3
4,1,0.5345319,1,72,R,1.9
4,1,0.5647804,1,72,R,1.3
4,2,0.6909357,1,16,R,1.3
4,2,0.6607115,1,100,R,1.8
4,2,0.6759632,1,100,R,2.3
4,2,0.5576063,1,44,R,2.1
4,2,0.5533045,1,44,R,2.1
4,2,0.6270288,0,16,R,1.3
4,2,1.2594356,1,16,R,1.8
4,2,1.5783625,0,100,R,1.9
4,2,0.6280828,1,100,R,1.1
4,2,0.550962,1,72,R,1.4
4,2,0.548337,0,16,R,1.9
4,2,0.5344582,1,72,R,2.3
4,2,0.5462442,1,44,R,0.9
4,2,0.7242695,0,16,R,1.1
4,2,0.7183267,0,72,R,2.3
4,2,0.5791307,1,44,R,1.3
4,2,0.6179075,1,100,R,1.8
4,2,0.5909971,1,16,R,1.4
4,2,0.5722331,1,100,R,1.3
4,2,0.9245148,0,16,R,2.1
4,2,0.5895911,1,100,R,2.3
4,2,0.5767768,1,100,R,1.4
4,2,0.6416516,1,16,R,1.9
4,2,1.1296261,0,44,R,1.9
4,2,0.6628625,1,44,R,1.4
4,2,0.7279816,1,100,R,1.6
4,2,0.6237703,1,72,R,2.3
4,2,0.7233632,1,100,R,2.1
4,2,0.5675711,1,72,R,1.6
4,2,0.5055151,1,100,R,1.3
4,2,0.6753395,1,16,R,1.8
4,2,0.6059945,1,100,R,1.3
4,2,0.9363607,0,72,R,1.8
4,2,0.814719,1,72,R,1.9
4,2,0.5348062,1,72,R,1.8
4,2,0.5712691,1,16,R,1.9
4,2,0.5058378,1,100,R,1.4
4,2,0.5724533,1,100,R,1.9
4,2,0.6057881,1,16,R,1.1
4,2,0.6419825,0,16,R,1.3
4,2,0.6280121,1,44,R,0.9
4,2,0.6036488,1,44,R,0.9
4,2,0.5221963,1,100,R,1.6
4,2,0.5408718,1,16,R,2.1
4,2,0.5750074,0,16,R,1.4
4,2,1.0264059,1,16,R,2.3
4,2,0.9772854,1,100,R,1.3
4,2,0.7249849,1,16,R,1.8
4,2,0.5845081,1,72,R,2.3
4,2,0.5715315,1,100,R,1.4
4,2,0.6331262,1,100,R,1.4
4,2,0.5166395,1,72,R,1.3
4,2,0.7791651,1,100,R,2.3
4,2,0.5155704,1,72,R,1.3
4,2,0.5613109,1,44,R,1.6
4,2,0.51747,0,72,R,2.3
4,2,0.6858457,1,44,R,1.1
4,2,0.5499653,1,72,R,1.8
4,2,0.5352997,1,72,R,1.6
4,2,0.5724466,1,16,R,1.4
4,2,0.5300977,0,44,R,1.1
4,2,0.4992271,1,72,R,1.3
4,2,0.7108789,1,100,R,1.8
4,2,1.074233,1,16,R,1.1
4,2,0.5072549,1,16,R,2.1
4,2,0.5622565,0,44,R,0.9
4,2,0.5719333,1,100,R,2.1
4,2,0.5939124,1,100,R,1.1
4,2,0.5729159,1,100,R,1.6
4,2,0.7513392,0,100,R,0.9
4,2,0.5547561,1,16,R,1.8
4,2,0.5338761,1,72,R,1.6
4,2,0.5172202,1,72,R,1.6
4,3,0.5864835,1,100,R,1.9
4,3,0.5613125,1,44,R,1.1
4,3,0.5373485,1,100,R,1.8
4,3,0.5436034,1,44,R,1.6
4,3,0.6988796,0,44,R,1.9
4,3,0.5775587,1,100,R,1.4
4,3,0.7064056,1,44,R,2.3
4,3,0.5536006,1,44,R,1.3
4,3,0.4621645,1,44,R,1.1
4,3,0.4998936,1,72,R,1.8
4,3,0.5744557,1,16,R,0.9
4,3,0.6084358,1,16,R,1.4
4,3,0.5449481,1,44,R,1.9
4,3,0.5892009,1,100,R,1.3
4,3,0.5778933,1,100,R,1.1
4,3,0.4615965,1,44,R,1.1
4,3,0.4212261,1,100,R,1.4
4,3,0.5075468,1,16,R,1.4
4,3,0.4296209,1,100,R,1.4
4,3,0.5287646,0,44,R,2.1
4,3,0.5292789,1,44,R,1.8
4,3,0.7275624,1,44,R,1.8
4,3,0.4672545,1,72,R,1.3
4,3,0.5402011,0,16,R,1.1
4,3,0.751808,1,100,R,1.9
4,3,0.5165804,1,72,R,2.1
4,3,0.5660485,1,72,R,1.9
4,3,0.5378194,1,100,R,0.9
4,3,0.4990908,1,72,R,2.1
4,3,0.5553907,1,44,R,1.1
4,3,0.5018495,0,44,R,2.1
4,3,0.5667441,1,72,R,1.6
4,3,0.521042,1,100,R,1.6
4,3,0.5512665,1,72,R,2.3
4,3,0.5694129,1,72,R,2.3
4,3,0.6085528,1,16,R,1.3
4,3,0.5000908,1,72,R,1.3
4,3,0.576216,1,100,R,1.4
4,3,0.5338738,1,72,R,1.1
4,3,0.545954,1,100,R,2.1
4,3,0.4718297,1,100,R,1.3
4,3,0.4666929,1,72,R,1.9
4,3,0.784472,1,72,R,2.3
4,3,0.5963156,0,16,R,1.1
4,3,0.6229555,1,44,R,1.9
4,3,0.6242738,1,16,R,1.4
4,3,0.4893047,1,100,R,2.3
4,3,0.5405384,1,44,R,1.3
4,3,0.8755208,0,16,R,0.9
4,3,0.6052048,1,16,R,1.9
4,3,0.622257,1,100,R,1.9
4,3,0.5766955,1,100,R,1.4
4,3,0.6565688,1,16,R,0.9
4,3,0.5211997,1,100,R,2.3
4,3,0.5737096,1,44,R,1.4
4,3,0.524919,0,16,R,2.3
4,3,0.91309,0,44,R,2.1
4,3,0.6227368,1,100,R,1.9
4,3,0.5604268,1,100,R,1.8
4,3,0.5606379,1,100,R,1.4
4,3,0.640621,1,16,R,2.3
4,3,0.5071996,1,16,R,0.9
4,3,0.5912453,0,16,R,1.3
4,3,0.5930541,1,100,R,1.8
4,3,0.5786584,1,44,R,1.1
4,3,0.567126,1,72,R,1.4
4,3,0.5453637,1,100,R,2.1
4,3,0.5405688,1,16,R,0.9
4,3,0.5243974,0,16,R,1.4
4,3,0.658286,1,16,R,2.1
4,4,0.5504006,0,72,R,2.1
4,4,0.5823002,1,72,R,1.4
4,4,0.5386858,1,100,R,2.3
4,4,0.5740459,1,16,R,2.3
4,4,0.6067783,1,100,R,2.3
4,4,0.6556076,1,100,R,1.4
4,4,0.5720357,1,100,R,1.6
4,4,0.7245511,0,16,R,1.8
4,4,0.5130377,1,44,R,1.8
4,4,0.5674043,1,72,R,1.8
4,4,0.506858,0,16,R,1.6
4,4,0.5225457,1,44,R,1.4
4,4,0.6744757,0,72,R,1.1
4,4,1.3561828,0,72,R,1.9
4,4,0.4773933,1,72,R,1.8
4,4,0.5243804,1,44,R,2.3
4,4,0.544592,1,100,R,1.6
4,4,0.4828757,1,72,R,1.1
4,4,0.5208715,1,44,R,1.4
4,4,0.5619477,1,100,R,2.1
4,4,0.5059128,1,44,R,1.1
4,4,0.572905,1,72,R,1.1
4,4,0.5080406,1,16,R,1.1
4,4,0.5069356,1,16,R,1.8
4,4,0.5909693,1,16,R,1.3
4,4,0.6566571,0,16,R,0.9
4,4,0.8079369,0,16,R,1.6
4,4,0.6884809,1,100,R,1.3
4,4,0.5561707,1,100,R,2.1
4,4,0.5914557,0,16,R,1.8
4,4,0.5380016,1,100,R,1.9
4,4,0.5568462,1,16,R,2.3
4,4,0.5073307,1,16,R,2.3
4,4,0.5381375,1,100,R,1.6
4,4,0.5391177,1,100,R,0.9
4,4,0.5108757,0,44,R,1.1
4,4,0.543275,1,100,R,1.6
4,4,0.5741204,1,16,R,1.8
4,4,1.001117,1,72,R,1.4
4,4,0.5523145,1,44,R,1.8
4,4,0.5628562,0,44,R,0.9
4,4,0.5174148,1,72,R,1.3
4,4,0.761213,0,100,R,1.3
4,4,0.7515227,1,44,R,1.1
4,4,0.5628032,1,44,R,2.3
4,4,0.5003016,1,72,R,0.9
4,4,0.528909,1,44,R,2.1
4,4,0.6057523,1,44,R,1.9
4,4,0.5165892,1,100,R,1.1
4,4,0.4846195,1,72,R,2.1
4,4,0.5401349,1,16,R,1.8
4,4,1.167002,0,72,R,1.9
4,4,0.846156,0,100,R,1.4
4,4,0.7330969,0,72,R,2.3
4,4,0.5774787,1,100,R,2.3
4,4,0.5227698,1,100,R,1.3
4,4,0.7375926,1,44,R,1.9
4,4,0.5390871,0,16,R,1.6
4,4,0.6231218,0,16,R,1.4
4,4,0.4767393,1,44,R,1.3
4,4,0.496268,1,100,R,1.8
4,4,0.6008905,1,72,R,1.8
4,4,0.5283669,1,44,R,2.3
4,4,0.5073267,1,44,R,1.1
4,4,0.7802214,1,16,R,1.3
4,4,0.5713802,1,100,R,1.3
5,1,0.4213435,1,44,R,1.8
5,1,0.4296006,1,72,R,1.8
5,1,0.371146,1,16,R,2.3
5,1,0.4068279,1,16,R,1.3
5,1,0.5271553,1,100,R,1.6
5,1,0.5416897,1,100,R,1.6
5,1,0.5437678,1,100,R,1.6
5,1,0.4451757,1,44,R,1.8
5,1,0.4333203,1,72,R,1.4
5,1,0.3847335,1,100,R,0.9
5,1,0.413387,1,16,R,1.4
5,1,0.3840055,1,72,R,1.9
5,1,0.4064597,1,72,R,1.6
5,1,0.4154796,1,72,R,0.9
5,1,0.559483,1,100,R,1.3
5,1,0.45575,1,16,R,0.9
5,1,0.4003394,1,72,R,1.3
5,1,0.4279356,1,44,R,1.4
5,1,0.5993895,1,100,R,2.1
5,1,0.3582011,1,16,R,2.1
5,1,0.3661188,1,72,R,1.4
5,1,0.3191479,1,100,R,2.1
5,1,0.3418161,1,100,R,2.3
5,1,0.4440002,1,44,R,1.4
5,1,0.3783611,1,44,R,0.9
5,1,0.4719016,1,16,R,2.3
5,1,0.4665153,1,100,R,0.9
5,1,0.3514885,1,100,R,1.9
5,1,0.3802531,1,44,R,1.1
5,1,0.3895861,1,44,R,1.9
5,1,0.5568935,0,16,R,1.6
5,1,0.6271202,1,44,R,0.9
5,1,0.5071554,1,44,R,2.3
5,1,0.4800252,1,44,R,2.3
5,1,0.3154796,1,72,R,1.8
5,1,0.3880015,1,100,R,1.6
5,1,0.3177651,1,72,R,1.4
5,1,0.3719846,1,44,R,1.4
5,1,0.3129818,1,44,R,1.8
5,1,0.4989551,1,16,R,1.6
5,1,0.4715691,1,100,R,1.9
5,1,0.483674,1,72,R,1.8
5,1,0.4087156,1,16,R,1.6
5,1,0.4391494,1,100,R,1.3
5,1,0.5440132,1,100,R,2.3
5,1,0.5071978,1,16,R,2.3
5,1,0.5419244,0,16,R,2.1
5,1,0.5924402,1,16,R,1.6
5,1,0.5231076,1,16,R,1.9
5,1,0.6183801,1,72,R,1.3
5,1,0.7061456,1,16,R,1.8
5,1,0.349827,1,72,R,1.9
5,1,0.3236648,1,100,R,1.3
5,1,0.4269039,1,100,R,1.4
5,1,0.5249308,0,16,R,1.4
5,1,0.4500313,1,72,R,1.8
5,1,0.3795793,1,44,R,2.1
5,1,0.3717595,1,44,R,1.4
5,1,0.294838,1,44,R,1.1
5,1,0.434285,1,72,R,2.3
5,1,0.4733349,1,100,R,1.4
5,1,0.4285159,1,44,R,1.9
5,1,0.4405217,1,16,R,2.3
5,1,0.5782145,1,100,R,1.3
5,1,0.4179593,1,72,R,1.9
5,1,0.5210145,1,100,R,1.8
5,1,0.4286844,1,44,R,2.3
5,1,0.4422375,1,16,R,2.3
5,1,0.4556817,1,100,R,2.3
5,1,0.4612221,1,44,R,2.3
5,1,0.3449656,1,44,R,1.6
5,1,0.3840781,1,100,R,2.1
5,1,0.4412059,1,16,R,1.6
5,1,0.4738171,1,16,R,1.9
5,1,0.4738424,1,16,R,2.1
5,1,0.5516653,1,72,R,1.6
5,1,0.3217217,1,100,R,1.6
5,1,0.4239079,1,44,R,1.8
5,1,0.4307718,1,16,R,1.1
5,1,0.6125686,0,44,R,1.6
5,1,0.4344502,1,72,R,2.3
5,1,0.5433616,1,100,R,1.8
5,2,0.4406565,1,16,R,1.6
5,2,0.5284898,1,100,R,2.3
5,2,0.523894,1,16,R,0.9
5,2,0.4558897,1,44,R,1.1
5,2,0.3908473,1,72,R,0.9
5,2,0.4177799,1,72,R,2.1
5,2,0.329457,1,100,R,1.8
5,2,0.4442322,1,100,R,0.9
5,2,0.3495277,1,72,R,1.1
5,2,0.3789939,1,44,R,2.3
5,2,0.345161,1,44,R,1.1
5,2,0.304101,1,100,R,1.1
5,2,0.4732784,1,44,R,1.9
5,2,0.3467438,1,100,R,1.1
5,2,0.3961259,1,44,R,1.8
5,2,0.4240366,1,16,R,2.1
5,2,0.2896513,1,100,R,1.8
5,2,0.2168467,1,72,R,1.1
5,2,0.3913298,0,16,R,1.3
5,2,0.3159902,1,72,R,1.3
5,2,0.4341271,1,72,R,1.1
5,2,0.5272476,1,44,R,1.9
5,2,0.3907062,1,44,R,1.3
5,2,0.3222141,1,100,R,1.3
5,2,0.3834292,1,72,R,1.4
5,2,0.3032959,1,100,R,0.9
5,2,0.3019317,1,72,R,1.1
5,2,0.4440758,1,44,R,1.4
5,2,0.4129762,1,44,R,1.8
5,2,0.3752118,1,16,R,2.3
5,2,0.3506861,1,72,R,1.8
5,2,0.2595374,1,100,R,1.1
5,2,0.6536213,0,16,R,1.1
5,2,0.3011952,1,100,R,0.9
5,2,0.3168327,1,72,R,1.3
5,2,0.4214412,1,44,R,1.9
5,2,0.4072456,1,16,R,1.3
5,2,0.5437646,1,100,R,1.3
5,2,0.3794382,1,44,R,1.3
5,2,0.4380693,1,100,R,0.9
5,2,0.4961223,1,44,R,2.3
5,2,0.5229446,1,16,R,0.9
5,2,1.1671202,1,72,R,1.6
5,2,0.7724811,0,16,R,1.9
5,2,0.4008785,1,72,R,1.1
5,2,0.3837443,1,72,R,0.9
5,2,0.3990905,1,72,R,1.6
5,2,0.4902889,1,16,R,1.8
5,2,0.3956474,1,44,R,2.1
5,2,0.4242086,1,72,R,1.8
5,2,0.3827302,1,72,R,1.1
5,2,0.4009649,1,72,R,1.9
5,2,0.5674442,1,72,R,1.3
5,2,0.6941051,1,100,R,0.9
5,2,0.4738272,1,16,R,1.4
5,2,0.4061086,1,16,R,1.9
5,2,1.3816632,0,44,R,1.6
5,2,0.3557191,1,100,R,1.6
5,2,0.3397116,1,44,R,1.6
5,2,0.6802079,1,16,R,1.8
5,2,0.403529,1,44,R,2.3
5,2,0.5517479,1,100,R,1.6
5,2,0.6573839,1,16,R,0.9
5,2,0.6081233,0,16,R,2.1
5,2,0.5243027,1,16,R,1.1
5,2,0.6836999,1,72,R,1.9
5,2,1.6578924,0,16,R,1.9
5,2,0.4502338,1,72,R,1.4
5,2,0.3675702,1,72,R,1.3
5,2,0.6463855,0,44,R,1.4
5,2,0.5505353,1,72,R,1.1
5,2,0.6258878,0,72,R,1.9
5,2,0.6395505,1,44,R,1.6
5,2,0.5446723,1,100,R,1.4
5,3,0.7502632,1,100,R,1.3
5,3,0.9793337,0,44,R,0.9
5,3,0.3707503,1,44,R,2.3
5,3,0.5186021,1,100,R,1.1
5,3,0.3392073,1,100,R,2.1
5,3,0.4004401,1,72,R,1.9
5,3,0.3226386,1,44,R,2.3
5,3,1.0327519,1,16,R,2.1
5,3,0.4248943,1,16,R,1.6
5,3,0.790406,0,16,R,2.1
5,3,0.4069649,1,16,R,2.1
5,3,0.3909971,1,44,R,1.9
5,3,0.5425157,1,100,R,1.8
5,3,0.4403946,1,16,R,1.3
5,3,0.4068435,1,16,R,0.9
5,3,0.3333806,1,72,R,1.4
5,3,0.356942,1,100,R,1.3
5,3,0.8295609,1,44,R,1.9
5,3,0.4079121,1,16,R,1.4
5,3,0.2668314,1,100,R,1.1
5,3,0.4559615,1,100,R,1.1
5,3,0.5264406,1,100,R,1.9
5,3,0.3574877,1,16,R,1.3
5,3,0.3319064,1,72,R,1.4
5,3,0.3582659,1,16,R,1.8
5,3,0.4735421,1,44,R,1.1
5,3,0.6799309,1,16,R,0.9
5,3,0.2825542,1,72,R,1.1
5,3,0.3681688,1,72,R,2.3
5,3,0.4171376,1,72,R,1.3
5,3,0.4236098,1,16,R,1.1
5,3,0.3795564,1,44,R,1.1
5,3,0.3832542,1,72,R,1.9
5,3,0.3625747,1,16,R,1.8
5,3,0.3580382,1,16,R,1.8
5,3,0.4774111,1,100,R,1.6
5,3,0.6751121,0,16,R,2.3
5,3,0.3245594,1,100,R,1.8
5,3,0.6730526,0,16,R,1.3
5,3,0.8412599,0,16,R,0.9
5,3,0.354944,1,100,R,0.9
5,3,0.3953905,1,44,R,2.3
5,3,0.4227262,1,44,R,1.6
5,3,0.3497883,1,72,R,1.9
5,3,0.4281987,1,44,R,1.4
5,3,0.4169256,1,72,R,0.9
5,3,0.4033636,1,100,R,1.6
5,3,0.5232533,1,44,R,1.4
5,3,1.1222538,1,44,R,0.9
5,3,0.440441,1,16,R,1.3
5,3,0.6941731,1,100,R,1.6
5,3,0.5607092,1,100,R,2.3
5,3,0.4453562,1,44,R,1.3
5,3,0.4910516,1,44,R,1.8
5,3,0.4018105,1,44,R,1.4
5,3,0.3796613,1,44,R,1.6
5,3,0.3844838,1,72,R,1.1
5,3,0.3963321,1,44,R,1.1
5,3,0.4555915,1,100,R,1.1
5,3,0.3914334,1,16,R,1.1
5,3,0.3211991,1,100,R,2.3
5,3,0.4398847,1,44,R,1.4
5,3,0.6654916,1,72,R,1.3
5,3,0.378636,1,44,R,2.3
5,3,0.4009781,1,72,R,1.1
5,3,0.4923849,1,100,R,2.3
5,3,0.4755598,1,16,R,1.6
5,3,0.4406316,1,44,R,1.4
5,4,0.4668531,1,16,R,1.4
5,4,0.3296201,1,72,R,1.9
5,4,0.3719787,1,16,R,0.9
5,4,0.7014993,0,16,R,2.1
5,4,0.4401038,1,16,R,1.9
5,4,0.4252506,1,16,R,1.3
5,4,0.3472463,1,72,R,0.9
5,4,0.337089,1,100,R,1.1
5,4,0.43696,1,44,R,2.1
5,4,0.5279738,1,100,R,1.3
5,4,0.4054202,1,44,R,1.6
5,4,0.3820689,1,72,R,1.3
5,4,0.4048409,1,44,R,0.9
5,4,0.4423228,1,100,R,2.3
5,4,0.3844678,1,72,R,1.6
5,4,0.3979277,1,72,R,1.3
5,4,0.3497657,1,72,R,1.9
5,4,0.4064912,1,16,R,1.9
5,4,0.4453269,1,100,R,1.9
5,4,0.4103557,1,16,R,2.1
5,4,0.3170374,1,72,R,0.9
5,4,0.3222481,1,44,R,2.3
5,4,0.4138587,1,16,R,2.1
5,4,0.2549743,1,72,R,2.1
5,4,0.3846663,1,72,R,2.3
5,4,0.4420959,1,100,R,1.9
5,4,0.3669373,1,72,R,1.6
5,4,0.4115757,1,44,R,1.9
5,4,0.3491237,1,72,R,1.4
5,4,0.3675389,1,72,R,1.4
5,4,0.3450666,1,44,R,1.6
5,4,0.3629127,1,44,R,1.6
5,4,0.3429751,1,16,R,1.8
5,4,0.443564,1,100,R,1.1
5,4,0.4174959,1,72,R,1.1
5,4,0.6462083,0,44,R,1.4
5,4,0.7507977,0,16,R,2.3
5,4,0.4347172,1,72,R,1.3
5,4,0.4584007,1,16,R,1.3
5,4,0.4387834,1,100,R,1.3
5,4,0.6400908,0,16,R,1.6
5,4,0.3541496,1,44,R,1.4
5,4,0.3796238,1,100,R,2.3
5,4,0.3391257,1,100,R,1.6
5,4,0.3390779,1,44,R,1.3
5,4,0.4969523,1,16,R,0.9
5,4,0.299712,1,72,R,1.3
5,4,0.4279472,1,44,R,1.6
5,4,0.3676259,1,72,R,1.4
5,4,0.4947978,1,100,R,0.9
