subject,block,rt,response,duration,hist,rsi
3,1,0.4166085,0,0.4,R,1.6
3,1,0.3095917,1,0.8,R,1.1
3,1,0.3487386,0,0.5,R,2.3
3,1,0.5609543,0,0.2,R,0.9
3,1,0.3459132,0,0.2,R,1.9
3,1,0.4528135,0,0.3,R,0.9
3,2,0.4037571,0,0.2,R,1.4
3,2,0.4061809,1,0.5,R,2.1
3,2,0.3712663,1,0.7,R,2.3
3,2,0.2454723,1,0.8,R,2.1
3,2,0.4781188,0,0.2,R,2.1
3,2,0.3364929,0,0.3,R,2.1
3,2,0.3100168,0,0.2,R,1.3
3,2,0.3081561,0,0.2,R,1.8
3,2,0.2423122,1,0.8,R,1.9
3,2,0.3990778,0,0.5,R,0.9
3,2,0.4155915,0,0.2,R,1.1
3,2,0.3088003,1,0.8,R,1.1
3,2,0.8217684,1,0.6,R,0.9
3,2,0.3120741,0,0.2,R,1.6
3,2,0.365159,0,0.2,R,1.4
3,2,0.3080849,1,0.6,R,1.1
3,2,0.7828233,0,0.4,R,0.9
3,2,1.0534046,0,0.5,R,1.6
3,2,0.8056822,0,0.4,R,2.3
3,2,0.2198755,1,0.7,R,2.3
3,2,0.4568813,0,0.2,R,1.6
3,2,0.8718749,1,0.7,R,1.4
3,2,0.3343171,0,0.3,R,1.9
3,2,0.2979441,1,0.7,R,1.3
3,2,0.3038411,1,0.8,R,1.6
3,2,0.3206811,0,0.3,R,1.9
3,2,0.3074559,1,0.8,R,1.4
3,2,0.565783,0,0.6,R,1.1
3,2,1.1973385,0,0.7,R,1.3
3,2,0.408988,1,0.5,R,1.1
3,2,0.5141082,1,0.5,R,1.4
3,2,0.3329223,1,0.6,R,2.1
3,2,0.704629,1,0.8,R,1.3
3,2,0.2928667,0,0.5,R,1.3
3,2,0.3635441,0,0.4,R,1.3
3,2,0.2768008,1,0.7,R,2.3
3,2,0.3528666,0,0.2,R,2.3
3,2,0.408762,0,0.4,R,1.4
3,2,0.4565266,0,0.2,R,1.8
3,2,0.417586,0,0.2,R,2.1
3,2,0.258873,1,0.8,R,1.1
3,2,0.4049427,0,0.5,R,1.6
3,2,0.3298183,1,0.8,R,1.1
3,2,0.2886893,1,0.8,R,0.9
3,2,0.3410379,1,0.6,R,1.8
3,2,0.3086474,1,0.8,R,1.8
3,2,0.5416879,0,0.4,R,1.4
3,2,0.3930954,1,0.7,R,2.3
3,2,0.4335261,0,0.4,R,1.8
3,2,0.31009,0,0.4,R,1.8
3,2,0.3144616,1,0.6,R,1.8
3,2,0.3729746,0,0.2,R,1.3
3,2,0.5164688,0,0.5,R,1.8
3,2,0.688425,0,0.4,R,2.3
3,3,0.4503357,0,0.4,R,0.9
3,3,0.5423286,0,0.2,R,2.1
3,3,0.4293428,0,0.2,R,1.4
3,3,0.3896286,0,0.2,R,1.1
3,3,0.8739711,0,0.4,R,2.1
3,3,0.4227966,1,0.6,R,1.3
3,3,0.7111494,1,0.6,R,1.6
3,3,0.53513,0,0.4,R,1.1
3,3,0.4551962,1,0.7,R,1.8
3,3,0.4691244,0,0.2,R,2.1
3,3,0.5604422,0,0.4,R,1.3
3,3,0.4480305,0,0.2,R,2.1
3,3,0.371785,0,0.4,R,1.4
3,3,0.3134556,1,0.8,R,1.3
3,3,0.3128263,0,0.2,R,1.1
3,3,1.0877968,1,0.4,R,2.3
3,3,0.4251688,1,0.4,R,0.9
3,3,0.4975777,1,0.5,R,1.8
3,3,0.3367421,1,0.6,R,2.3
3,3,0.3767952,0,0.4,R,1.4
3,3,0.2818338,1,0.8,R,1.6
3,3,0.3423203,0,0.3,R,2.1
3,3,0.3368878,0,0.2,R,1.1
3,3,0.3307209,0,0.3,R,1.4
3,3,1.9969037,0,0.4,R,2.1
3,3,0.2907425,1,0.7,R,1.3
3,3,0.3123124,0,0.4,R,1.4
3,3,0.2841376,1,0.8,R,1.9
3,3,0.3618016,0,0.3,R,1.8
3,3,0.6053511,0,0.5,R,1.6
3,3,0.329036,1,0.4,R,0.9
3,3,0.4050658,0,0.2,R,1.6
3,3,0.4778209,1,0.6,R,1.6
3,3,0.3496698,1,0.7,R,2.3
3,3,0.5631688,0,0.5,R,1.4
3,3,0.4677389,0,0.3,R,1.8
3,3,1.0051513,0,0.6,R,2.3
3,3,0.2969123,1,0.8,R,1.8
3,3,0.6266777,0,0.6,R,2.1
3,3,0.2997153,1,0.7,R,1.1
3,3,1.7767983,1,0.8,R,2.1
3,3,0.3736374,0,0.5,R,0.9
3,3,0.4919371,0,0.6,R,1.1
3,3,0.3485742,1,0.6,R,2.1
3,3,0.4018004,0,0.2,R,2.1
3,3,0.3816745,0,0.3,R,1.8
3,3,0.2529331,0,0.2,R,1.1
3,3,0.4647522,1,0.8,R,1.8
3,3,0.3164738,0,0.2,R,1.4
3,3,0.3490258,1,0.6,R,0.9
3,3,0.5765986,0,0.4,R,1.9
3,3,0.2970285,1,0.8,R,1.3
3,3,0.3446327,1,0.5,R,1.3
3,3,0.548985,0,0.4,R,1.8
3,3,0.4088255,0,0.5,R,1.8
3,3,0.2851666,0,0.3,R,1.6
3,3,0.3899644,1,0.7,R,1.8
3,3,0.4131152,1,0.8,R,1.1
3,3,0.2448333,0,0.5,R,1.6
3,3,0.3207558,0,0.2,R,2.3
3,3,0.3648039,1,0.7,R,1.1
3,3,0.2938129,0,0.5,R,2.1
3,3,0.336971,0,0.3,R,1.1
3,3,0.4480099,0,0.6,R,1.6
3,3,0.4647473,0,0.5,R,1.3
2,4,0.496157,1,0.6,R,0.9
2,4,0.7640119,1,0.7,R,2.1
2,4,0.3734389,1,0.7,R,1.6
2,4,0.318288,0,0.2,R,2.1
2,4,0.2854456,0,0.3,R,1.4
2,4,0.657223,1,0.7,R,1.3
2,4,0.2732452,1,0.6,R,2.3
2,4,0.2493195,1,0.8,R,2.1
2,4,0.5009511,1,0.6,R,2.1
2,4,0.7923718,0,0.5,R,2.3
2,4,0.5530591,0,0.3,R,2.1
2,4,0.5253288,0,0.3,R,0.9
2,4,0.4123617,1,0.6,R,0.9
2,4,0.4894362,1,0.5,R,1.4
2,4,0.3405807,1,0.7,R,1.3
2,4,0.4682948,0,0.3,R,2.3
2,4,1.7422439,1,0.5,R,1.9
2,4,0.5895041,1,0.5,R,1.6
2,4,0.5356426,1,0.7,R,1.1
2,4,0.6094165,0,0.4,R,1.1
2,4,0.6758162,1,0.7,R,1.4
2,4,0.4328372,1,0.5,R,1.1
2,4,0.8680573,1,0.6,R,1.8
2,4,0.6699306,0,0.6,R,1.4
2,4,0.513465,0,0.4,R,1.3
2,4,1.9914191,1,0.8,R,1.9
2,4,1.0733852,0,0.2,R,1.1
2,4,0.6316135,0,0.4,R,1.4
2,4,1.1252625,0,0.2,R,1.6
2,4,0.3853602,1,0.8,R,1.8
2,4,1.0258874,0,0.4,R,1.8
2,4,0.5183153,0,0.2,R,2.1
2,4,0.6380697,0,0.5,R,0.9
2,4,0.7663074,0,0.3,R,0.9
2,4,0.4172015,0,0.4,R,2.3
2,4,0.385126,1,0.8,R,1.9
2,4,0.4611354,0,0.4,R,1.9
2,4,0.4694329,0,0.2,R,1.4
2,4,0.4056312,0,0.2,R,2.3
2,4,0.3053444,0,0.4,R,1.1
2,4,0.3334172,0,0.3,R,2.1
2,4,0.3532082,1,0.8,R,2.3
2,4,0.836428,1,0.7,R,2.1
2,4,0.4811049,0,0.2,R,1.6
2,4,0.3292851,1,0.8,R,0.9
2,4,0.4573819,0,0.2,R,2.1
2,4,0.2893327,1,0.6,R,1.9
2,4,0.3850849,0,0.2,R,1.6
2,4,0.3215281,1,0.8,R,1.4
2,4,0.3092433,1,0.8,R,2.3
2,4,2.0725706,0,0.6,R,0.9
2,4,0.281183,1,0.8,R,1.4
2,4,1.0380551,0,0.8,R,0.9
2,4,0.6721537,0,0.7,R,1.3
2,4,0.521411,0,0.2,R,1.1
2,4,0.5120211,0,0.2,R,2.1
2,4,0.4292908,0,0.5,R,1.9
2,4,0.2332351,1,0.8,R,1.8
2,4,0.6902331,0,0.5,R,1.4
2,4,0.3481698,0,0.4,R,2.3
2,4,0.3202984,1,0.8,R,1.1
2,4,0.5241765,0,0.7,R,1.9
2,4,0.5053093,0,0.4,R,1.4
2,4,0.3204314,0,0.3,R,1.4
2,4,0.3292486,0,0.3,R,1.1
2,4,0.338155,1,0.8,R,1.3
2,4,0.5052775,1,0.8,R,1.3
2,4,0.6442143,0,0.6,R,2.1
2,4,0.3213162,0,0.3,R,1.4
2,4,0.8492058,0,0.7,R,1.8
2,4,0.3974572,0,0.4,R,1.9
2,4,0.3613561,0,0.2,R,1.6
4,1,0.4427619,1,0.7,R,2.1
4,1,0.5113679,0,0.2,R,2.3
4,1,0.5280053,0,0.3,R,2.1
4,1,0.3020546,1,0.7,R,1.9
4,1,0.3342392,1,0.8,R,1.1
4,1,0.5305491,1,0.7,R,1.1
4,1,0.3610586,1,0.8,R,1.3
4,1,0.5524581,0,0.4,R,1.3
4,1,0.3569558,1,0.7,R,1.9
4,1,0.2778852,1,0.7,R,1.3
4,1,0.4772969,0,0.5,R,0.9
4,1,0.3120608,1,0.7,R,1.8
4,1,0.3138693,1,0.6,R,0.9
4,1,0.4502417,0,0.4,R,1.6
4,1,0.3286257,1,0.7,R,2.3
4,1,0.737445,0,0.2,R,1.8
4,1,0.3768733,1,0.7,R,1.8
4,1,0.396881,1,0.8,R,1.3
4,1,0.2890877,1,0.8,R,1.1
4,1,0.379922,1,0.7,R,1.1
4,1,0.5979973,1,0.7,R,1.8
4,1,0.4296984,1,0.6,R,2.1
4,1,0.4916083,1,0.7,R,1.8
4,1,0.3178197,1,0.8,R,1.6
4,1,0.6131376,0,0.5,R,1.1
4,1,0.3720969,1,0.8,R,1.8
4,1,0.6190958,1,0.4,R,1.4
4,1,0.4010414,1,0.7,R,2.1
4,1,0.6651814,0,0.3,R,1.9
4,1,0.4689986,1,0.8,R,1.6
4,1,0.4498737,1,0.7,R,1.8
4,1,0.356524,1,0.8,R,1.1
4,1,0.5289505,0,0.2,R,1.1
4,1,0.4360893,0,0.5,R,2.1
4,1,0.7055426,0,0.6,R,0.9
4,1,0.5420506,0,0.3,R,1.9
4,1,0.4679085,1,0.7,R,1.6
4,1,0.6609706,0,0.2,R,2.3
4,1,0.5610844,0,0.2,R,1.8
4,1,0.460998,0,0.2,R,1.6
4,1,0.3187743,1,0.5,R,1.8
4,1,0.4010657,0,0.4,R,2.3
4,1,0.349168,1,0.7,R,1.4
4,1,0.3531018,1,0.6,R,1.4
4,1,0.4090006,1,0.5,R,1.9
4,1,0.4396717,1,0.5,R,1.3
4,1,0.5655667,0,0.7,R,1.9
4,1,0.5929473,0,0.2,R,1.3
4,1,0.3809252,0,0.3,R,1.4
4,1,0.4610108,1,0.5,R,1.3
4,1,0.5250369,0,0.2,R,1.3
4,1,0.4098086,0,0.4,R,1.3
4,1,0.3209051,1,0.8,R,0.9
4,1,0.8690109,1,0.5,R,0.9
4,1,0.4730113,0,0.2,R,0.9
4,1,0.6174195,0,0.8,R,1.9
4,1,0.4407448,1,0.8,R,1.1
4,1,0.3303128,1,0.8,R,1.1
4,1,0.3780685,1,0.8,R,0.9
4,1,0.3730333,1,0.6,R,1.9
4,1,0.4328505,1,0.8,R,1.1
4,1,0.5450137,1,0.4,R,1.4
4,1,0.4261303,0,0.3,R,0.9
4,1,0.4210547,0,0.5,R,1.9
4,1,0.356745,1,0.5,R,1.4
4,1,0.2811211,1,0.7,R,1.6
4,1,0.5769031,0,0.7,R,1.3
4,1,0.4567742,0,0.3,R,1.1
4,1,0.4399573,1,0.6,R,1.8
4,1,0.3933423,1,0.7,R,1.6
4,1,0.2248239,1,0.8,R,0.9
4,1,0.3570597,1,0.5,R,1.1
4,1,0.3608614,1,0.7,R,1.8
4,1,0.5227109,1,0.3,R,1.9
4,1,0.3337621,1,0.7,R,1.1
4,2,0.2969718,1,0.8,R,1.3
4,2,0.3607422,1,0.6,R,2.1
4,2,0.2818478,1,0.8,R,1.9
4,2,0.4210909,0,0.4,R,2.1
4,2,0.6010197,0,0.5,R,2.3
4,2,0.3488838,1,0.4,R,1.3
4,2,0.3220624,1,0.5,R,1.1
4,2,0.4003569,1,0.6,R,1.6
4,2,0.3446122,1,0.8,R,1.8
4,2,0.3289997,1,0.6,R,1.4
4,2,0.4168883,0,0.3,R,1.3
4,2,0.8410659,1,0.6,R,1.1
4,2,0.4638525,0,0.3,R,1.9
4,2,0.3340906,1,0.8,R,1.8
4,2,0.4861071,0,0.4,R,1.1
4,2,0.4174214,1,0.2,R,1.8
4,2,0.3370772,1,0.8,R,1.4
4,2,0.4566851,0,0.2,R,1.3
4,2,0.481122,0,0.6,R,1.6
4,2,0.4408822,0,0.5,R,1.3
4,2,0.4086902,0,0.5,R,1.3
4,2,0.4130251,1,0.6,R,1.4
4,2,0.6648087,0,0.3,R,1.8
4,2,0.4732668,0,0.7,R,1.4
4,2,0.3288999,1,0.7,R,1.8
4,2,0.3020292,1,0.8,R,2.1
4,2,0.2807782,1,0.7,R,2.1
4,2,0.4691202,0,0.4,R,1.9
4,2,0.4700429,1,0.5,R,2.1
4,2,0.3649395,1,0.6,R,1.4
4,2,0.518458,0,0.2,R,1.6
4,2,0.512953,0,0.4,R,0.9
4,2,0.4889819,0,0.2,R,2.3
4,2,0.4570608,1,0.4,R,1.9
4,2,0.4063404,1,0.3,R,1.6
4,2,0.4291383,0,0.2,R,2.3
4,2,0.4528474,1,0.5,R,1.4
4,2,0.4298957,1,0.7,R,1.4
4,2,0.5639056,0,0.4,R,1.6
4,2,0.312696,1,0.6,R,1.3
4,2,0.3608325,1,0.8,R,1.1
4,2,0.6248969,0,0.4,R,1.1
4,2,0.5338303,0,0.7,R,2.1
4,2,0.5279206,0,0.2,R,1.8
4,2,0.3897668,0,0.4,R,1.9
4,2,0.5171485,1,0.7,R,2.3
4,2,0.4525636,1,0.5,R,1.4
4,2,0.6409888,0,0.5,R,0.9
4,2,0.4212654,1,0.6,R,1.1
4,2,0.3119557,1,0.6,R,2.1
4,2,0.3410946,1,0.7,R,2.1
4,2,0.5289647,0,0.2,R,1.6
4,2,0.4689661,0,0.2,R,1.6
4,2,0.3768433,1,0.6,R,2.3
4,2,0.9007196,0,0.3,R,2.3
4,2,0.5921233,0,0.5,R,2.1
4,2,0.6807998,0,0.4,R,1.8
4,2,0.3892001,0,0.2,R,1.4
4,2,0.3569466,0,0.4,R,1.9
4,2,0.4005812,0,0.4,R,2.3
4,2,0.4890658,0,0.6,R,1.3
4,2,0.4890241,0,0.6,R,2.1
4,2,0.4126007,1,0.7,R,1.9
4,2,0.3851193,0,0.2,R,2.1
4,2,0.3846399,0,0.2,R,1.9
4,2,0.4533933,0,0.3,R,1.6
4,2,0.5208402,0,0.3,R,1.8
4,2,0.5518225,0,0.6,R,1.6
4,2,0.3168142,1,0.8,R,1.3
4,2,0.3530362,1,0.8,R,1.9
4,2,0.4096271,0,0.6,R,0.9
4,2,0.3689713,1,0.8,R,1.6
4,2,0.4690216,0,0.2,R,2.1
4,2,0.5808112,1,0.5,R,1.8
4,3,0.8674114,0,0.3,R,1.3
4,3,0.3346589,1,0.8,R,1.6
4,3,0.5069317,0,0.5,R,1.4
4,3,0.2869355,1,0.8,R,2.3
4,3,0.3571582,1,0.5,R,2.3
4,3,0.3735967,1,0.3,R,1.4
4,3,0.3569343,1,0.3,R,1.8
4,3,0.5418259,0,0.4,R,1.3
4,3,0.4199344,0,0.3,R,2.3
4,3,0.4009238,1,0.6,R,0.9
4,3,0.3689339,0,0.4,R,1.3
4,3,0.4627679,0,0.5,R,0.9
4,3,0.3407701,1,0.7,R,1.4
4,3,0.4242457,0,0.3,R,1.4
4,3,0.6768025,1,0.7,R,1.6
4,3,0.3969883,1,0.8,R,2.1
4,3,0.5573708,0,0.5,R,2.1
4,3,0.4208242,1,0.6,R,1.4
4,3,0.4690338,1,0.6,R,2.1
4,3,0.4601167,0,0.5,R,1.9
4,3,0.547856,0,0.2,R,1.1
4,3,0.3412488,0,0.7,R,2.1
4,3,0.4658032,0,0.2,R,0.9
4,3,0.5309734,0,0.2,R,1.4
4,3,0.3250258,1,0.8,R,2.3
4,3,0.4327253,0,0.4,R,0.9
4,3,0.4178145,0,0.2,R,1.4
4,3,0.386014,0,0.3,R,1.3
4,3,0.4691275,1,0.7,R,2.1
4,3,0.4649414,0,0.5,R,0.9
4,3,0.3449641,1,0.7,R,1.8
4,3,0.5289156,0,0.6,R,0.9
4,3,0.336749,0,0.5,R,2.1
4,3,0.4529146,1,0.6,R,2.1
4,3,0.6219767,0,0.5,R,2.1
4,3,0.3493069,0,0.6,R,1.4
4,3,0.3897372,0,0.2,R,1.4
4,3,0.3099668,1,0.6,R,1.1
4,3,0.5689805,0,0.4,R,1.6
4,3,0.3328811,0,0.6,R,1.9
4,3,0.3333044,0,0.3,R,1.6
4,3,0.3169736,0,0.2,R,1.8
4,3,0.4568789,0,0.5,R,1.3
4,3,0.6927292,0,0.5,R,1.3
4,3,0.4477939,0,0.3,R,1.3
4,3,0.8368447,0,0.4,R,1.9
4,3,0.4527668,1,0.5,R,2.1
4,3,0.3291493,0,0.2,R,1.4
4,3,0.3418904,1,0.6,R,1.8
4,3,0.4330598,0,0.7,R,0.9
4,3,0.4088386,0,0.2,R,1.3
4,3,0.301105,0,0.5,R,0.9
4,3,0.4847425,0,0.4,R,1.1
4,3,0.3371315,1,0.8,R,1.6
4,3,0.3242986,0,0.3,R,1.4
4,3,0.4786782,0,0.3,R,1.8
4,3,0.5086798,1,0.6,R,1.9
4,3,0.4365832,0,0.5,R,1.8
4,3,0.326334,1,0.5,R,1.9
4,3,0.3839234,1,0.5,R,1.9
4,3,0.3331299,1,0.8,R,2.1
4,3,0.4808949,0,0.2,R,1.3
4,3,0.3212218,0,0.6,R,1.4
4,3,0.4165852,0,0.7,R,0.9
4,3,0.4011501,0,0.8,R,1.8
4,3,0.3250285,0,0.3,R,1.3
4,3,0.3176911,0,0.5,R,1.4
4,3,0.4449629,0,0.5,R,1.3
4,3,0.4770069,0,0.3,R,0.9
4,4,0.2737877,1,0.8,R,1.8
4,4,0.4415418,0,0.4,R,1.9
4,4,0.3059324,0,0.4,R,0.9
4,4,0.288713,1,0.8,R,1.3
4,4,0.3821484,1,0.3,R,1.4
4,4,0.9496809,0,0.4,R,2.1
4,4,0.4166309,1,0.6,R,1.6
4,4,0.3129289,1,0.8,R,2.1
4,4,0.3332707,1,0.4,R,2.3
4,4,0.4358,0,0.3,R,0.9
4,4,0.341462,1,0.7,R,1.3
4,4,0.3048185,1,0.6,R,1.1
4,4,0.3526027,1,0.8,R,1.3
4,4,0.4006918,1,0.6,R,1.3
4,4,0.3124196,1,0.8,R,1.3
4,4,0.4767698,0,0.3,R,1.3
4,4,0.3209812,1,0.8,R,1.1
4,4,0.3445993,1,0.8,R,2.1
4,4,0.4659742,0,0.4,R,2.1
4,4,0.4407436,0,0.2,R,1.3
4,4,0.4207958,0,0.7,R,1.1
4,4,0.4047095,0,0.2,R,1.6
4,4,0.5447299,0,0.4,R,2.3
4,4,0.5127849,0,0.6,R,1.9
4,4,0.3889664,0,0.3,R,0.9
4,4,0.388484,0,0.5,R,2.1
4,4,0.3769621,0,0.3,R,2.3
4,4,0.528869,1,0.5,R,2.1
4,4,0.5087511,1,0.4,R,2.1
4,4,0.3059802,1,0.8,R,1.3
4,4,0.5856608,0,0.2,R,1.6
4,4,0.8009104,0,0.5,R,2.1
4,4,0.5019544,0,0.4,R,1.4
4,4,0.4168101,0,0.2,R,2.3
4,4,0.3932472,0,0.7,R,1.6
4,4,0.360777,0,0.3,R,1.6
4,4,0.4006946,0,0.3,R,1.6
4,4,0.3652868,0,0.8,R,1.4
4,4,0.3498,1,0.4,R,2.1
4,4,0.3491456,0,0.3,R,2.1
4,4,0.3085172,0,0.5,R,1.6
4,4,0.3030338,0,0.3,R,2.3
4,4,0.3937643,0,0.2,R,1.4
4,4,0.4569626,1,0.4,R,1.3
4,4,0.3720707,0,0.3,R,2.1
4,4,0.6207564,0,0.5,R,1.3
4,4,0.3696356,0,0.3,R,1.6
4,4,0.3717056,1,0.8,R,1.3
4,4,0.4246765,1,0.8,R,1.8
4,4,0.4369011,1,0.7,R,1.8
4,4,0.3277868,0,0.5,R,1.3
4,4,0.3251678,0,0.4,R,2.3
4,4,0.3727806,0,0.2,R,1.1
4,4,0.2934118,0,0.3,R,1.4
4,4,0.2929355,0,0.3,R,1.3
4,4,0.3367971,0,0.2,R,1.1
4,4,0.2977253,0,0.2,R,1.9
4,4,0.5768222,0,0.3,R,0.9
4,4,0.3168173,0,0.5,R,1.4
4,4,0.6728405,1,0.5,R,1.1
4,4,0.3928634,0,0.2,R,1.3
4,4,0.2959852,1,0.8,R,0.9
4,4,0.6886217,0,0.4,R,1.3
4,4,0.3766563,0,0.2,R,2.1
5,1,0.3398202,0,0.4,R,1.9
5,1,0.4988662,1,0.6,R,1.4
5,1,0.4068353,0,0.5,R,0.9
5,1,0.9499747,1,0.8,R,1.4
5,1,0.4916823,0,0.7,R,1.8
5,1,0.3706971,0,0.3,R,0.9
5,1,0.459761,0,0.3,R,1.6
5,1,0.2677663,1,0.8,R,1.3
5,1,0.3704515,0,0.5,R,1.4
5,1,0.4605766,0,0.6,R,1.4
5,1,0.2575596,1,0.8,R,1.9
5,1,0.4604516,0,0.2,R,2.3
5,1,0.3596622,1,0.8,R,2.3
5,1,0.4997327,0,0.5,R,1.3
5,1,0.3710647,0,0.2,R,1.1
5,1,0.4806553,0,0.4,R,1.3
5,1,0.354844,0,0.5,R,1.4
5,1,0.3932527,0,0.4,R,1.8
5,1,0.3746154,1,0.7,R,2.1
5,1,0.3717485,0,0.4,R,1.3
5,1,0.3861448,0,0.4,R,1.3
5,1,0.2826067,1,0.7,R,1.9
5,1,0.3994236,0,0.2,R,2.3
5,1,0.3534898,0,0.2,R,1.4
5,1,0.3285368,1,0.6,R,1.9
5,1,0.3321264,0,0.3,R,1.1
5,1,0.408481,0,0.2,R,1.6
5,1,0.2802798,1,0.8,R,1.1
5,1,0.2563243,0,0.4,R,0.9
5,1,0.2921937,0,0.3,R,2.1
5,1,0.6341926,0,0.4,R,2.3
5,1,0.6176586,0,0.7,R,1.6
5,1,0.5344987,1,0.7,R,1.3
5,1,0.9716266,1,0.5,R,1.3
5,1,0.379771,0,0.5,R,2.3
5,1,0.6402995,1,0.7,R,1.9
5,1,0.5731103,0,0.5,R,1.1
5,1,0.4483037,0,0.3,R,1.3
5,1,0.4012288,0,0.6,R,2.3
5,1,0.3276175,0,0.6,R,1.6
5,1,0.8254672,0,0.7,R,1.9
5,1,0.2522752,0,0.3,R,0.9
5,1,0.538021,0,0.4,R,1.8
5,1,0.2772926,0,0.4,R,2.3
5,1,0.3922242,0,0.4,R,1.1
5,1,0.2203089,0,0.5,R,1.9
5,1,0.480355,0,0.3,R,1.4
5,1,0.5783876,1,0.5,R,1.9
5,1,0.3693263,0,0.4,R,1.8
5,1,0.2772943,0,0.5,R,2.1
5,1,0.5206667,0,0.6,R,1.1
5,1,0.3742053,0,0.2,R,2.3
5,1,0.457316,0,0.6,R,1.4
5,1,0.8291965,0,0.4,R,1.8
5,1,0.3362188,0,0.2,R,1.1
5,1,0.5851285,0,0.4,R,0.9
5,1,0.4693814,0,0.5,R,1.9
5,1,0.2249699,1,0.7,R,1.8
5,1,0.4421553,0,0.5,R,1.1
5,1,0.9923982,0,0.5,R,1.8
5,1,0.4083947,0,0.2,R,1.3
5,1,0.3315366,0,0.2,R,1.6
5,1,0.4729235,0,0.6,R,2.1
5,1,0.1943027,1,0.6,R,1.3
5,1,0.3204136,0,0.2,R,1.6
5,1,0.2611561,1,0.8,R,2.3
5,1,0.5610816,0,0.6,R,1.4
5,1,0.2495184,0,0.4,R,0.9
5,1,0.4815883,0,0.8,R,1.6
5,1,0.238179,0,0.4,R,1.6
5,1,0.3849062,1,0.8,R,1.4
5,1,0.5895007,0,0.4,R,2.1
5,1,0.317587,0,0.2,R,1.1
5,1,0.265422,0,0.2,R,2.3
5,1,0.2501979,1,0.6,R,1.4
5,1,0.2527577,0,0.3,R,0.9
5,1,0.3332578,1,0.7,R,1.6
5,1,0.6643638,0,0.7,R,2.3
5,1,0.7172985,1,0.5,R,1.3
5,1,0.3448341,0,0.5,R,1.4
5,1,0.3611063,0,0.2,R,1.8
5,1,0.3454262,0,0.3,R,2.1
5,2,0.3717963,0,0.2,R,0.9
5,2,0.5361296,0,0.2,R,1.4
5,2,0.424514,0,0.2,R,1.4
5,2,0.231965,1,0.7,R,1.3
5,2,0.6768712,1,0.5,R,2.3
5,2,0.2293766,1,0.7,R,1.3
5,2,0.5803462,1,0.6,R,2.3
5,2,0.2492227,1,0.8,R,1.8
5,2,0.2491495,0,0.5,R,0.9
5,2,0.2282975,0,0.4,R,0.9
5,2,0.3238866,0,0.7,R,1.8
5,2,0.2563541,0,0.4,R,1.1
5,2,0.5044013,0,0.6,R,2.3
5,2,0.6014992,1,0.8,R,1.1
5,2,0.3163367,1,0.7,R,1.1
5,2,0.2761839,0,0.5,R,1.4
5,2,0.5122837,0,0.3,R,1.8
5,2,0.2570112,0,0.5,R,1.9
5,2,0.5409306,0,0.3,R,1.9
5,2,0.3284604,1,0.8,R,2.1
5,2,0.5612603,0,0.7,R,1.8
5,2,0.3482479,1,0.8,R,1.1
5,2,0.9010122,1,0.6,R,1.8
5,2,0.6611059,1,0.8,R,1.4
5,2,0.4971726,0,0.6,R,0.9
5,2,0.3254314,0,0.3,R,1.9
5,2,0.2291317,1,0.7,R,1.6
5,2,1.0699744,0,0.2,R,2.3
5,2,1.1602459,1,0.6,R,1.6
5,2,0.3820882,0,0.2,R,1.6
5,2,0.3414743,0,0.2,R,1.6
5,2,0.624856,0,0.5,R,1.8
5,2,0.4202366,1,0.7,R,1.4
5,2,0.438161,1,0.7,R,1.4
5,2,0.2536875,1,0.6,R,2.1
5,2,0.4981953,1,0.6,R,1.4
5,2,0.2342682,1,0.8,R,1.1
5,2,0.6051771,1,0.7,R,1.3
5,2,0.484024,0,0.4,R,1.9
5,2,0.2404626,1,0.6,R,1.9
5,2,0.2454204,1,0.7,R,1.3
5,2,0.3044059,1,0.7,R,1.9
5,2,0.5733961,1,0.6,R,2.1
5,2,0.3295579,0,0.2,R,0.9
5,2,0.2483834,1,0.6,R,1.3
5,2,0.2821242,1,0.6,R,1.3
5,2,0.2406316,1,0.8,R,1.9
5,2,0.2642521,1,0.6,R,1.8
5,2,0.2953359,0,0.6,R,0.9
5,2,0.2721134,0,0.2,R,1.9
5,2,0.3221507,0,0.2,R,1.8
5,2,0.2242655,1,0.8,R,1.1
5,2,0.7374177,0,0.4,R,0.9
5,2,0.3130215,0,0.2,R,1.4
5,2,0.6321686,0,0.6,R,1.4
5,2,0.3064117,1,0.5,R,1.9
5,2,0.2121128,1,0.6,R,1.6
5,2,0.3014897,1,0.4,R,1.9
5,2,0.3773768,0,0.2,R,1.6
5,2,0.296915,1,0.7,R,1.6
5,2,0.2368372,1,0.7,R,1.8
5,2,0.1812449,1,0.6,R,2.1
5,2,0.2773498,1,0.5,R,1.3
5,2,0.4837791,0,0.4,R,1.8
5,2,0.3114847,1,0.8,R,0.9
5,2,0.2204022,1,0.7,R,0.9
5,2,0.4767571,0,0.5,R,1.3
5,2,0.5043571,0,0.3,R,1.1
5,2,1.2688987,1,0.3,R,1.6
5,2,0.3085595,0,0.2,R,1.3
5,2,0.2454012,1,0.7,R,1.8
5,2,0.9787789,1,0.4,R,1.8
5,2,0.3168448,0,0.4,R,0.9
5,3,0.4748063,0,0.4,R,1.6
5,3,0.2832482,1,0.6,R,1.4
5,3,0.163593,1,0.8,R,1.6
5,3,0.2242545,1,0.5,R,2.1
